Mean of the integrated profile,Standard deviation of the integrated profile,Excess kurtosis of the integrated profile,Skewness of the integrated profile,Mean of the DM-SNR curve,Standard deviation of the DM-SNR curve,Excess kurtosis of the DM-SNR curve,Skewness of the DM-SNR curve,"Class label (0 = negative, 1 = positive)"
108.359375,45.6069715,0.636330543,0.957835849,3.010869565,20.79271118,8.554171998,79.75174851,0
125.1953125,47.76244252,0.135270602,-0.007362918,2.557692308,17.0955171,9.233015083,99.40527679,0
113.984375,35.78516286,0.515169479,2.124048124,4.449832776,25.21187791,6.221214674,40.81954735,0
123.03125,66.72704866,-0.211768464,-1.084792475,134.0200669,94.9808796,-0.507772516,-1.491532433,0
128.4765625,54.84708357,-0.089677919,-0.24944709,17.86120401,50.07632101,2.809752629,6.862016193,0
135.6953125,44.87962347,-0.964013664,1.45912672,164.132107,84.13434435,-0.741389273,-0.793830798,0
136.171875,45.35021868,-0.04758983,-0.09682132,4.863712375,25.86019761,6.187387769,40.72131285,0
85.3828125,35.32198348,0.518588842,2.863082488,2.445652174,16.59671834,8.817610836,91.59035679,0
127.765625,48.20601693,0.080336503,0.088387543,2.755852843,16.36525781,8.690834832,93.35069011,0
112.6015625,46.82920093,0.443318768,0.645880273,2.45735786,15.22750617,8.896881735,103.1978549,0
127.890625,49.80512561,-0.296714236,-0.107632494,2.358695652,13.01828915,9.481163882,135.0764025,0
101.1015625,40.33431384,0.610426932,1.250377363,2.163043478,17.5873645,10.38946643,120.3945892,0
88.125,43.39480816,0.516225516,0.998225616,3.25083612,19.63404211,7.699762609,69.01980595,0
120.84375,44.63312907,0.303287509,0.697133967,6.099498328,25.14318793,5.761929059,38.72329966,0
126.890625,45.66936788,0.097719465,0.03574724,1.779264214,13.76874599,10.66464748,143.026532,0
117.2734375,51.75508955,0.157270469,-0.373071839,7.591137124,33.55065389,4.710253644,22.23052887,0
113.3984375,51.17606555,0.403571074,0.528198097,31.32441472,51.53908903,1.835238673,2.901304494,0
108.875,43.91166559,0.423204433,0.436190705,1.834448161,15.0836913,10.85831125,135.5352297,0
133.390625,44.48107645,-0.033973055,0.283547725,22.47157191,59.72580907,2.384205113,3.959942838,0
129.1640625,45.78785615,0.016719465,0.416679119,1.662207358,12.43651207,12.88122216,211.9180976,0
132.671875,44.73674898,-0.032140159,0.145720827,3.77006689,25.28522525,7.135157752,52.23371012,0
124.078125,48.30932386,0.093977837,0.233326458,4.399665552,26.84579026,6.650773353,45.64719161,0
98.515625,50.3891085,0.367874413,-0.126132917,2.816053512,21.81300761,8.376984813,72.48830917,0
133.515625,49.18777547,0.155481736,-0.461025531,2.768394649,22.04993659,8.295532243,70.09071211,0
129.09375,49.64254059,-0.009947698,-0.298139829,1.280100334,11.17342637,13.82919582,251.5620685,0
116.421875,57.38583903,0.20939665,-0.670364715,3.513377926,22.86774513,7.782342005,65.25614578,0
133.2578125,56.53279553,-0.047957332,-0.634221422,19.59364548,53.43977725,2.579367903,5.241596508,0
112.4140625,52.30119014,0.158770609,-0.150688625,2.454849498,18.95613141,8.547695546,78.43381106,0
92.7734375,33.01448897,0.613703903,3.706939632,1.714882943,17.487783,11.36617774,135.8702667,0
125.0234375,47.34472397,-0.084788906,-0.029882814,1.683946488,17.77141489,11.07792874,125.3746833,0
124.296875,45.28147375,0.283520362,0.311685894,3.651337793,22.33313464,7.399690997,60.45126719,0
93.375,45.44261491,0.491747782,0.612463139,2.635451505,20.23472331,8.603096273,78.62633872,0
117.109375,55.60775496,0.148638825,-0.408041037,4.751672241,28.54054862,6.314914328,40.13136979,0
121.1953125,45.53107774,0.405126657,0.189427147,10.58110368,38.33978449,4.517248905,20.63362968,0
89.7578125,38.91130662,0.5716299,1.970539756,3.551003344,20.78480859,7.451687759,63.27082393,0
128.4296875,50.63112364,0.402596804,-0.060549441,1.376254181,12.47434443,12.1366307,184.0014278,0
97.8671875,37.52090482,0.263142499,1.832946192,3.923913043,23.72462693,7.302928772,57.38148169,0
103.4921875,51.45279938,0.53135796,0.219325132,1.661371237,15.00255985,10.51573654,125.5837732,0
117.5390625,52.28018003,0.427603398,-0.243169779,3.492474916,23.97875544,7.143712342,51.58637367,0
108.328125,43.41318733,0.595440362,0.76671887,1.933946488,15.28343645,10.54114659,131.7601165,0
102.2265625,42.64519588,0.163857523,0.220791754,2.06270903,15.19291489,10.18245963,125.2440986,0
130.90625,45.52187618,-0.003160636,0.135229081,1.090301003,11.10207457,15.23604038,281.7913016,0
109.90625,47.93166319,0.210408479,-0.086642921,2.421404682,15.90328241,8.808076008,94.70462277,0
114.171875,54.53054038,0.04095669,-0.462330608,3.151337793,16.97326266,7.811673579,77.48928504,0
120.3125,45.74876194,0.140159199,0.077751493,1.684782609,16.79435332,11.06860893,129.2479671,0
122.3515625,44.75411815,0.195327697,0.104573209,3.342809365,17.72956094,7.020928811,61.91465042,0
132.484375,43.23030339,0.043147765,0.513479855,4.278428094,21.47749626,6.48271807,49.70654607,0
126.109375,62.06514148,0.040049173,-0.706735482,3.555183946,21.94408671,7.378307237,60.58901846,0
115.390625,55.60269699,0.155633234,-0.186182023,4.052675585,26.53419075,6.842099725,47.26079898,0
131.9609375,41.75119803,-0.145071386,0.707325779,74.30267559,78.74012351,0.151486962,-1.894768721,0
119.9375,48.09897835,0.106596518,-0.019550578,12.69397993,50.24806355,3.722377803,11.93075989,0
76.890625,43.79162919,1.390849204,2.472939287,5.550167224,29.8579131,6.281987155,40.44384599,1
124.625,51.05664746,0.042600878,-0.241538637,2.02090301,16.19257224,10.17784925,117.5011098,0
122.3125,52.37526104,0.061671673,-0.356886771,2.68812709,17.2751845,8.773749441,91.17194155,0
108.3515625,45.29134676,0.585348698,0.960033123,0.861204013,10.56058172,16.31516372,322.3072213,0
119.2890625,55.44580016,0.098553244,-0.222804274,2.693143813,17.86338869,9.218986139,99.77149909,0
135.28125,51.41223369,-0.206523531,-0.058284578,12.06354515,47.77795957,3.729876634,12.01280011,0
122.03125,44.37551716,0.036505655,0.72148308,2.25083612,18.55351902,9.3035017,93.01619207,0
95.21875,47.96644946,0.475408695,0.407617292,2.475752508,14.98411357,8.723307142,98.353171,0
96.9453125,49.88225333,0.437665371,0.273761385,2.449832776,13.93426967,9.172649801,116.896963,0
111.2109375,42.03396178,0.434655972,0.710722124,2.175585284,15.08141581,9.665629011,114.8226213,0
94.6796875,43.93833278,0.446644531,0.677596174,2.595317726,13.84318934,8.958145057,115.2558526,0
138.8203125,49.54960166,0.003110939,-0.178795003,3.329431438,21.40171992,8.176822145,73.13083843,0
117.0390625,44.92831136,0.246678318,0.071911629,2.173076923,19.31916349,9.522359495,94.17665468,0
97.4765625,42.89485051,0.620002989,0.610325666,1.563545151,15.4178742,12.10670081,165.1571954,0
122.375,46.43308357,0.305910262,0.205228301,34.03929766,75.00778752,1.76230916,1.141399991,0
98.09375,43.00879952,0.68491027,1.115615204,7.115384615,38.87031518,5.314398251,26.44545656,0
131.6484375,49.96523633,0.155557453,-0.164089762,110.9556856,90.38771306,-0.381291494,-1.783994472,0
122.90625,42.27429729,0.275791353,0.331970245,19.46404682,58.69359139,2.701425136,5.363673564,0
106.609375,32.12457061,0.778808743,3.043968032,2.328595318,23.1705878,9.884990573,96.06504352,0
122.7734375,39.51388499,-0.061444806,1.289871932,56.5493311,92.9370363,1.070346723,-0.777316723,0
121.8515625,40.39126798,0.20705385,0.537036396,126.395485,81.77937495,-0.842091068,-1.157197306,0
117.984375,42.44334171,0.091380514,0.046404427,114.8595318,87.40966862,-0.50837022,-1.642977929,0
114.1328125,54.59071737,0.09929354,-0.21227264,53.17558528,68.37086017,0.595744117,-1.373747912,0
106.5390625,44.63040975,0.435295748,1.073814525,40.07525084,75.87017619,1.379160587,-0.060185328,0
116.7265625,40.74898673,0.014801092,0.254086923,1.778428094,12.38013714,11.79283417,186.1725274,0
149.6953125,48.77219985,-0.211301434,0.087574018,22.52508361,60.94814019,2.396545434,3.948694763,0
77.15625,36.61378615,0.906546427,3.203718626,7.706521739,40.96111204,5.143018609,24.54182605,0
115.6796875,53.76946357,0.139859094,-0.367693104,79.16471572,78.32047913,0.012525377,-1.923058507,0
119.8046875,44.39208449,0.20889498,0.820881228,3.011705686,24.44781207,8.05999557,63.59336881,0
106.7109375,43.84670604,0.341736983,0.411556897,13.56521739,52.14965852,3.596551462,10.98823121,0
99.3515625,42.60127453,0.268970846,1.171369713,5.398829431,33.76864973,6.13660686,35.92436765,0
118.203125,56.37685132,0.012487668,-0.734093041,126.7892977,77.32444191,-0.975561822,-0.915136066,0
144.2890625,51.33836168,-0.220836695,-0.232302832,13.42809365,50.31405397,3.508380779,10.43551427,0
135.9140625,59.19895313,-0.096249071,-0.62201772,16.49916388,58.97863254,3.304509249,8.957945444,0
124.4296875,48.1979453,0.160780816,-0.141045228,56.13545151,83.49463793,0.830307789,-1.274594823,0
108.390625,46.20829782,0.240379993,0.242631766,22.05016722,61.96550037,2.470787407,4.161235113,0
122.4296875,47.25904073,0.020311411,0.20621497,22.68561873,63.17393699,2.464332226,4.204195105,0
138.4609375,53.39401042,0.049593332,-0.475582018,25.76170569,72.35055573,2.463721135,4.105936745,0
155.546875,55.95964776,-0.377205923,-0.580461025,93.48327759,77.40828355,-0.336216203,-1.786259836,0
98.84375,39.88292192,0.612728481,2.167104705,2.158026756,16.41144099,10.10050113,117.930302,0
94.3671875,37.16325283,0.57238658,1.975477132,4.475752508,26.25209494,6.536005973,44.89390254,0
105.21875,47.31855765,0.671912494,0.402359759,4.346153846,25.98624366,7.691747409,62.30932363,0
72.2265625,36.39973704,0.833794222,3.652710664,1.949832776,18.09448885,10.33091406,114.1115148,0
78.21875,40.63787056,1.540387482,4.797428213,21.15050167,54.93860141,2.492557473,4.843070239,1
112.0234375,47.13750909,0.227907402,-0.033014187,15.82859532,49.25119782,2.991135162,7.539452714,0
99.34375,42.25988004,0.265017645,1.142023397,2.857023411,20.5295804,8.799713636,84.4416747,0
106.953125,42.58866842,0.419904953,0.873690532,1.540133779,11.20637486,13.23397756,242.0184093,0
130.265625,45.01692119,0.411504943,0.435549331,4.648829431,28.9465906,6.437595597,41.24925539,0
114.28125,49.92775053,0.423292364,0.046840846,1.647993311,14.8412673,13.19531005,193.8442267,0
132.015625,63.22393044,-0.10110303,-0.794937752,4.533444816,24.06654762,6.430743475,46.20553965,0
130.1328125,48.45864395,0.094191046,0.071849234,0.827759197,12.70571588,17.00494767,306.4637343,0
117.671875,38.61551449,0.340664965,1.471322804,1.328595318,14.53832043,11.9794173,154.8049571,0
111.7890625,49.60164002,0.144222145,-0.242506035,1.622073579,12.15016059,12.3987029,201.4885727,0
107.9375,42.31979258,0.368946802,0.382935167,4.381270903,22.27976834,6.071332641,41.89320995,0
116.3828125,56.73790084,0.182543451,-0.558336941,1.64548495,14.20895443,13.45248099,202.6926872,0
118.7578125,50.69512829,0.204218458,-0.212498979,8.387123746,32.76405162,4.626885974,22.85687067,0
126.9921875,41.59786955,-0.040839971,0.289285922,3.245819398,21.7901156,7.249599849,55.37441861,0
38.5546875,36.04550262,4.014318834,18.68459996,35.0367893,60.97229469,1.892386101,2.849425218,1
52.6328125,35.8435993,3.866208911,17.41864492,30.84364548,58.8374963,2.188818178,4.135254568,1
125.7734375,57.83667938,-0.060112263,-0.706260118,2.673076923,17.43735019,9.967759474,115.0225434,0
133.8515625,51.51457467,-0.057145349,-0.376946723,6.60451505,30.468553,5.334010067,29.87882648,0
38.921875,31.82142787,4.751118475,25.99676367,46.65050167,66.12225116,1.463560709,1.41157607,1
129.859375,47.69544239,0.037367184,0.034482669,2.982441472,16.1243763,8.287479327,90.48175556,0
134.4375,50.13353263,-0.120135845,0.139724199,2.530936455,14.48952613,8.864714604,106.960286,0
100.90625,43.71595774,0.279794049,0.620070687,1.719063545,13.27026769,10.55596928,143.92015,0
92.6015625,49.78851208,1.005287247,0.57183843,23.74749164,58.85833953,2.420901795,4.698282981,1
119.5078125,47.35058673,0.335982346,0.208451287,1.046822742,11.96068595,14.2503311,235.7783653,0
25.671875,29.72375664,5.487603084,34.17565468,18.38210702,45.78709981,3.012168541,9.485869411,1
166.3671875,47.85620896,-0.646255394,0.426753852,66.91220736,86.5231414,0.731531623,-1.157617251,0
128.453125,47.72952103,0.199422866,-0.221861885,4.212374582,24.42266576,7.178946111,55.21750577,0
43.8359375,29.16755939,5.37773886,35.34372686,56.36705686,71.10855297,1.240486371,0.495013089,1
122.0390625,55.24878425,-0.069042756,-0.49908696,1.276755853,14.10938496,13.25381771,191.9967821,0
128.140625,51.571512,-0.01303637,-0.176243453,1.731605351,13.18782647,11.37525066,161.5155698,0
118.046875,52.16632944,-0.008142931,-0.398918529,1.918896321,11.96130652,11.75701661,194.7593153,0
124.515625,52.9566427,0.28246427,-0.013906455,1.063545151,14.11157079,14.41876365,216.009817,0
119.03125,45.62687282,-0.070863795,0.101826857,2.679765886,14.86180348,8.510970307,99.34315422,0
127.8203125,45.15553565,-0.122702178,0.136251307,2.607023411,20.04153924,9.23503588,90.2469822,0
27.53125,33.4957874,4.838103704,25.53491373,58.18311037,67.56148506,1.061692631,0.407921551,1
104.9609375,50.15092882,0.374227342,-0.052031236,1.992474916,15.86051586,10.81489528,137.7945038,0
145.8359375,44.07659834,-0.095527048,0.091355993,2.637123746,19.44072785,8.938092965,87.65337627,0
113.703125,48.22495454,0.073263332,0.191368196,1.269230769,13.56383729,12.70542265,180.9880397,0
123.609375,55.50960423,0.069752026,-0.777233767,1.994983278,16.40937334,9.266789027,95.62888077,0
129.3828125,44.74164047,-0.046138113,-0.041587865,1.689799331,14.70319271,12.05869688,167.4282858,0
101.71875,47.28189028,0.397291238,0.224225513,1.777591973,18.83808938,10.88513458,120.2637188,0
125.0546875,42.29053318,0.211890494,0.443069685,5.977424749,30.91811916,5.45952163,30.07421526,0
117.09375,47.81449138,0.276503247,0.122980372,1.571070234,16.19356573,11.44697839,139.6292464,0
108.2109375,44.74906639,0.294405297,0.552448555,4.62541806,25.99144745,6.163470619,39.39258984,0
120.90625,47.58486457,0.234153687,-0.177368383,4.627926421,22.4697014,6.05782692,42.13368455,0
120.3046875,47.72472476,-0.035004079,-0.248728982,7.382943144,31.27422956,4.982386596,25.80320171,0
84.53125,43.76873483,1.16265058,2.135450581,10.37123746,38.48344963,3.972712278,15.49732363,1
98.6015625,45.14167625,0.524151545,0.780786516,2.617056856,19.75952021,9.079536786,89.57495532,0
128.96875,53.59147225,-0.119460533,-0.328695459,6.076086957,33.4933238,5.683744293,31.843758,0
111.8203125,40.3928818,0.729350678,1.588584424,7.964046823,35.55683958,4.700286212,21.82727751,0
114.609375,44.49301813,0.222022572,0.36638068,1.034280936,13.0537093,14.60075681,228.7225171,0
106.6875,39.80141133,0.244711443,0.890554595,1.403846154,11.55769092,13.08989841,225.2081227,0
140.0859375,51.74622984,-0.207073027,-0.273615939,2.382943144,14.16401217,9.416811884,117.0651808,0
108.765625,47.63606899,0.048159744,0.174873548,10.58946488,40.84827366,4.045757614,15.73435561,0
135.2265625,53.26264739,-0.138332971,-0.139093394,1.557692308,11.59233036,12.92173496,223.9904126,0
95.3671875,32.99665492,0.664346636,3.486008333,4.819397993,24.69040729,6.144669305,41.17888987,0
116.3046875,45.85073585,0.399116922,0.846143546,1.850334448,13.16051565,10.99824319,155.6825414,0
89.7421875,42.68255756,0.735457343,1.376764854,2.64632107,19.92157269,8.319452308,73.96848569,0
109.9921875,41.67142608,0.217334756,0.344098864,2.068561873,15.22875674,10.82676739,141.0267865,0
118.734375,45.22400572,0.123505621,0.270101389,1.223244147,10.54237324,15.04908022,303.7941438,0
94.21875,34.62227821,0.35095498,2.800054868,2.695652174,18.29828147,8.977254742,91.15949771,0
119.9453125,44.76541435,-0.01117612,0.450822406,0.908026756,12.9392678,15.95817822,272.05738,0
118.0390625,36.17630491,0.373326109,1.711139757,2.178093645,17.17188985,9.983023816,113.6424732,0
124.2109375,48.37639732,0.066460868,-0.181751348,6.282608696,29.14317784,5.273447095,28.89463461,0
40.5,32.375,4.164566562,20.67360417,36.92140468,60.11308054,1.822866747,2.788196401,1
119.375,37.16180835,0.218191385,1.257367514,4.87458194,28.47602388,6.36635425,41.6409313,0
119.5703125,46.57481944,0.373986683,0.286938575,75.39548495,86.49297696,0.395047131,-1.661646287,0
115.6484375,52.80411765,0.229191755,-0.23025811,1.66638796,12.61945891,11.45091494,170.6596442,0
123.375,44.00798933,0.263267608,0.547251201,1.632943144,14.81208554,11.06478983,141.1090313,0
18.4765625,29.7163583,5.9729128,38.46719303,78.36705686,71.63865489,0.617794791,-0.386980701,1
76.453125,35.72636005,0.989466091,3.877657508,3.715719064,22.19752737,6.598289774,47.00036552,0
118.2734375,41.5851376,0.260981863,0.825794937,1.876254181,14.40252921,10.14875828,125.6739403,0
109.5,43.38382475,0.034478082,0.469395128,4.494983278,25.73486778,6.578759177,45.49294137,0
115.65625,46.63546087,0.163254173,0.386753598,1.220735786,13.07150792,13.16243684,197.3156843,0
139.6640625,47.97301933,-0.058233719,0.123057192,2.280936455,16.45083903,10.12838211,121.7322717,0
112.078125,52.96219309,0.064973618,-0.363595904,3.947324415,23.79851464,7.704955804,65.80680244,0
106.328125,34.06590794,0.225761919,2.452036637,2.653846154,14.64486773,8.45795305,98.96924293,0
111.9453125,55.28990479,0.247109185,-0.472152535,4.910535117,28.45916847,6.014177079,36.15898651,0
119.5,40.45715326,0.782728394,1.43310841,13.20819398,42.76840447,3.266210385,9.76710015,0
122.7734375,55.22825008,0.148077695,-0.591270469,6.502508361,32.2430801,5.113098118,25.72210257,0
47.203125,61.00824219,2.009311961,2.740597233,23.19230769,47.12111493,2.417386344,5.858358578,1
132.828125,42.71162557,0.208126944,0.552047406,6.821906355,29.40168508,4.986869007,26.71982597,0
130.9296875,48.40489767,-0.002799679,0.013172048,2.366220736,15.16364456,10.42375765,133.2523336,0
98.046875,41.85351303,0.440625145,1.185744487,0.852842809,9.908363597,17.78123694,393.1010114,0
117.1640625,52.26611255,0.124546064,-0.144463938,2.450668896,13.98877027,8.925696209,112.0802599,0
139.6875,52.61308505,-0.064676811,-0.407194885,6.324414716,26.00421446,5.298593855,31.93376813,0
115.3203125,45.5615884,0.299414607,0.642795754,1.788461538,16.34308893,10.58825144,122.0038904,0
123.1875,45.34516064,0.427943583,0.396002889,5.12458194,27.65144431,6.016060051,37.71861615,0
107.609375,44.67508296,0.184331095,0.222069817,3.164715719,23.47151107,8.099852325,67.59237444,0
128.59375,52.80838556,0.112521389,-0.43984565,3.570234114,25.23510025,7.723202775,61.15842327,0
152.8515625,56.08365541,-0.563730983,-0.156222634,173.1036789,80.43445546,-0.932851009,-0.452182318,0
76.1328125,40.14512173,0.87245344,2.066096325,1.419732441,16.18980475,12.02855835,149.0019773,0
123.9453125,51.22168556,-0.11719709,-0.289606488,1.698996656,16.74657752,11.85287836,150.0962823,0
122,54.99815338,0.096095892,-0.354852536,2.183946488,14.68161353,10.25911824,129.257249,0
111.296875,38.07852893,0.296122476,1.11594614,1.448160535,12.91449194,13.07886243,203.9786358,0
123.234375,42.569701,0.066040329,0.590429489,1.855351171,11.40519947,11.96323993,216.3478019,0
95.21875,44.01561113,0.348005399,0.375331154,2.93812709,17.4597823,8.933700491,95.2945927,0
79.078125,40.9184802,0.653714405,1.640293284,1.345317726,10.37589436,15.46814969,324.0394442,0
103.53125,43.68422511,0.489109411,0.956313202,1.974916388,12.29287417,11.45774603,181.0743757,0
105.53125,42.45455981,0.623125338,0.835589614,31.11120401,69.20399182,2.406829435,4.553456286,0
126.046875,46.15579246,0.512096975,0.380856963,3.356187291,19.11862861,8.038745864,75.3326509,0
84.546875,35.81045138,0.90360292,2.969175667,1.196488294,12.17894811,13.95346437,228.9704449,0
106.3515625,44.03258556,0.595589712,0.671816083,4.093645485,26.78474694,6.74545464,45.68606908,0
8.84375,31.63276523,5.942715019,36.91478672,112.4113712,67.64823687,0.350133387,-1.063705658,1
113.421875,49.87916796,0.327066072,0.264915668,1.785953177,16.02874727,10.01049738,109.6181284,0
22.875,29.15315163,6.528522936,45.67052231,113.9247492,80.82252341,0.096650078,-1.095059646,1
100.515625,39.32873957,0.438516094,1.218228292,3.859531773,20.77528281,7.130496855,58.5571149,0
129.3046875,49.96570052,0.035296248,-0.344217532,2.110367893,15.98283547,10.22656453,120.165658,0
143.609375,46.58564599,-0.160550977,0.566454534,2.439799331,16.71681972,10.81322553,137.6597166,0
118.8828125,59.57802409,0.095876323,-0.702633542,3.195652174,23.17394991,8.038914835,67.44033055,0
110.0703125,49.19431871,0.227139439,-0.046481846,3.688963211,23.66969427,7.879969236,67.61097456,0
119.265625,46.32451504,0.251776312,0.100250406,0.571070234,11.49047006,20.386999,419.1610856,0
108.53125,39.91219611,0.098098226,1.061451886,6.157190635,30.67616551,5.569804024,32.54498015,0
101.3203125,41.21834649,0.137445218,0.563156666,1.015886288,11.37799533,14.92650567,265.5465533,0
74.09375,36.31727324,0.907816452,3.463000044,1.780936455,12.81945002,10.8224215,156.8188374,0
109.453125,48.28105532,0.12658024,-0.250871768,2.988294314,20.52060381,7.790483695,64.66699258,0
184.4609375,55.67384125,-1.58125809,2.080017595,172.9021739,77.0177061,-0.876239192,-0.593132236,0
109.7890625,50.02946824,0.378212326,0.228171849,2.45819398,17.65203688,8.981577001,90.42216868,0
108.3828125,47.26357627,0.30640027,0.236261004,1.698996656,12.04706624,11.54162776,185.7886014,0
114.203125,43.51981578,0.307295703,0.500066033,4.662207358,23.49513455,6.77480642,52.82026889,0
102.8984375,48.01136582,0.682278192,0.994825711,5.56187291,27.74586687,5.557416554,32.20180283,0
124.7265625,43.6756001,0.141068715,0.092355621,2.471571906,19.28539472,9.054569867,88.13229801,0
121.84375,54.86096596,0.073432833,-0.413592522,1.342809365,9.956067718,16.06614914,361.9082762,0
117.7265625,50.21729577,-0.123946967,-0.376634436,2.177257525,14.4446939,9.399154501,112.445658,0
106.0625,49.28960178,0.81778482,0.767114363,2.905518395,16.76819941,8.235736585,83.85294087,0
146.1328125,47.63670642,-0.271228303,-0.088864046,5.502508361,27.03504774,5.963931323,38.16310643,0
138.984375,42.54776441,-0.129325548,0.255037651,4.22826087,22.61127602,6.906654043,52.98362145,0
119.3671875,39.86831274,0.164137219,0.773472857,4.067725753,21.82120862,6.887997356,52.76438005,0
140.7265625,48.16162808,-0.284626023,-0.168535352,1.04264214,9.888543811,17.26398739,385.4496986,0
121.421875,55.05176674,0.116208537,-0.226957904,1.579431438,14.08328827,12.60881085,182.75522,0
76.96875,37.20360733,0.933583005,3.130282796,1.382107023,13.22080228,12.2957292,176.3025932,0
86.6875,31.00699266,1.180558639,5.811525244,2.494983278,16.47327241,8.920227992,97.83979191,0
117.65625,43.83766886,-0.167414828,0.242943728,1.212374582,10.86501461,14.63082058,280.8028754,0
114.5,47.34035673,0.18304239,-0.075925288,2.693143813,16.76565768,7.917282892,75.81984385,0
108.5390625,52.24968635,0.588965764,0.161899008,2.418896321,17.49885646,10.09861928,117.1232747,0
120.546875,44.58241304,0.432465892,0.360044869,3.695652174,22.97659885,8.133053713,72.22747927,0
131.515625,74.10338896,-0.06461446,-1.287415504,53.07943144,63.27202416,0.808518494,-0.343883529,0
125.796875,56.54939204,0.222746924,-0.582206232,1.142140468,11.85911712,13.77815301,228.8116074,0
93.671875,46.40263822,0.362711499,0.654039142,2.872909699,18.51508204,8.76781226,88.38714606,0
94.3984375,45.66374038,0.439068078,0.166427003,1.45819398,11.59795095,12.65891969,217.2342421,0
126.9609375,44.36309741,0.285881356,0.847516842,2.081103679,14.65857623,10.34687052,131.8651701,0
147.59375,53.65186354,-0.331162319,-0.453953872,4.427257525,28.35339974,6.547949622,42.6142414,0
94.4765625,46.21129543,0.482820964,0.421548375,17.14297659,42.540818,2.677511556,7.252321166,0
124.4921875,45.94017783,0.020540994,0.509968839,2.153010033,16.11084616,10.69614161,133.917948,0
117.7890625,48.05817639,0.217317637,-0.090056226,5.069397993,27.06506529,6.043999641,38.91907296,0
104.625,47.10924803,0.357603127,-0.023322439,1.950668896,15.52056812,10.14265909,118.9734033,0
147.890625,52.88670591,-0.289470764,-0.5402845,13.99916388,46.5545406,3.452928486,10.91036439,0
135.8671875,55.5512673,-0.057914854,-0.549744114,3.138795987,18.25632616,9.25747357,104.2264039,0
139.015625,58.79798365,-0.192766525,-0.815722889,16.56103679,48.25907772,2.760739237,6.264506301,0
141.4296875,51.58801393,-0.387278277,-0.045252409,0.369565217,7.804608673,29.76545311,949.7002887,0
120.8359375,47.54730824,0.138009058,-0.211351065,3.380434783,19.16169321,7.341913303,62.17054505,0
42.765625,41.03951685,2.328699596,5.957139157,74.14297659,93.04224843,0.72212505,-1.201452271,1
114.3125,49.02833205,0.118670867,-0.001180518,1.201505017,14.72769663,13.38876938,189.4888096,0
104.703125,39.42761552,0.618571212,1.160453857,1.814381271,12.20233518,11.47030722,181.8602428,0
106.125,42.466163,0.149348062,0.487159507,1.323578595,11.33754584,14.10440119,256.2448412,0
115.640625,44.22858493,0.05745654,0.237274507,4.385451505,25.70698191,6.30136425,41.31203116,0
99.0234375,44.19584696,0.689929291,0.778808933,2.873745819,19.02765844,7.644468081,64.81684263,0
119.7265625,55.77896037,0.097167323,-0.554084018,0.467391304,7.946399043,28.22859906,881.7167208,0
13.8671875,40.65275419,4.126739639,16.92496608,110.1730769,63.68767314,0.254961842,-0.655351465,1
134.09375,48.34938558,-0.06476509,-0.106943499,4.304347826,24.68031756,7.429773097,60.3107299,0
86.5390625,40.53083362,0.573317791,1.56503008,6.367056856,30.62361678,5.206422422,27.59424509,0
114.8125,44.6384346,0.162865619,0.316803101,0.954849498,13.24169336,15.82217361,265.1796577,0
129.9765625,46.59406897,0.278802655,0.134085409,3,14.99152492,7.58592123,83.44601424,0
108.7890625,42.92829274,0.585996891,1.296499201,8.137123746,33.38166731,4.392796998,19.53898055,0
136.7421875,53.00961677,-0.091082314,-0.58318832,2.139632107,17.98846903,9.407559984,94.70508537,0
104.6484375,49.42980974,0.245270143,0.276052922,2.716555184,17.16238869,8.371686017,84.04635567,0
121.359375,59.79767115,-0.023317526,-0.696880594,1.632943144,15.85489865,11.65818833,149.0580895,0
114.7109375,48.17889066,0.31432021,0.582672266,1.197324415,13.25916833,14.01177698,225.7092562,0
91.4609375,35.80086031,0.627586519,2.583972107,2.822742475,15.94850675,8.069442453,83.3039366,0
141.0625,42.40738991,-0.012301421,0.855143116,1.992474916,13.12695064,10.59198303,150.1718081,0
127.859375,52.4719768,0.0729781,-0.344461208,2.841137124,17.67946242,8.023195535,76.02665023,0
116.7265625,47.23672347,0.240128585,-0.244318139,3.454013378,20.37439025,7.125129693,56.59290154,0
106.3125,44.60079,0.486175664,0.427981234,2.306856187,17.95307856,10.23131013,114.9535041,0
87.3125,37.21238663,0.517840573,2.243437331,4.076086957,24.69150931,6.557546269,44.41102879,0
84.3046875,38.20556213,1.224936489,3.247342726,55.93143813,75.82274688,0.920049101,-0.681004384,0
90.6953125,35.21131712,0.636580241,2.368150803,2.296822742,17.41941858,9.348843603,98.10114489,0
96,43.3764409,0.526000723,0.392577327,1.837792642,16.06265252,10.65116282,129.609237,0
138.7109375,44.72715065,-0.167655717,0.351445838,0.213210702,7.370432165,34.53984419,1191.000837,0
112.5625,51.81393243,0.070333922,-0.262121471,3.170568562,20.15274457,7.404315617,60.02275362,0
140.234375,45.11694602,-0.061888336,0.225693528,1.879598662,16.68718347,10.61514041,125.3483078,0
123.4453125,50.0522865,0.020021942,-0.164029428,3.175585284,22.45123156,7.995629626,67.81808422,0
91.3125,33.08316934,0.864452369,4.137784027,1.740802676,13.90969588,11.79591934,172.3344295,0
100.1328125,35.5737287,0.525594792,2.120131228,1.152173913,11.35105318,14.0660411,247.7091655,0
